79784673,78449867,2,"./s/SAMtools/SAMtools-1.5.0-foss-2016b.eb","eb",54382,54382,1032,49,8,1,"0100660",1584656382,1584656382,1584656382,-1,0
70218664,96442826,2,"./m/Mako/Mako-1.0.4-foss-2016b-Python-2.7.12.eb","eb",54382,54382,585,49,8,1,"0100660",1584656384,1584656384,1584656384,-1,0
82745561,82745560,2,"./e/ExtUtils-CppGuess/ExtUtils-CppGuess-0.19-foss-2016b-Perl-5.24.0.eb","eb",54382,54382,673,49,8,1,"0100660",1558631355,1558631355,1558631355,-1,0
70006384,78807998,2,"./b/BamTools/BamTools-2.5.1-foss-2019b.eb","eb",54382,54382,619,49,8,1,"0100660",1585934932,1585934932,1585934932,-1,0
81331603,96863900,1,"./c/CapSeg","",54382,54382,4096,49,8,2,"0040770",1557351205,1584656387,1584656387,2,754
95446634,69208701,2,"./p/Pango/Pango-1.39.0-foss-2015b","0-foss-2015b",54382,54382,901,49,8,1,"0100660",1584656383,1584656383,1584656383,-1,0
96442825,96863910,1,"./m/makedepend","",54382,54382,4096,49,8,2,"0040770",1557351207,1584656384,1584656384,1,541
88289303,72062753,2,"./d/DMTCP/DMTCP-2.5.2-foss-2018b.eb.bak_20180925124249","bak_20180925124249",54382,54382,553,49,8,1,"0100660",1548125365,1548125365,1557351205,-1,0
88762954,95336277,2,"./n/ncbi/ncbi-vdb-2.7.0-foss-2016a.eb","eb",54382,54382,1262,49,8,1,"0100660",1584656384,1584656384,1584656384,-1,0
71878396,79872883,2,"./g/GCC/GCC-5.3.0-2.26.eb","eb",54382,54382,744,49,8,1,"0100660",1584656386,1584656386,1584656386,-1,0
69642298,96863907,1,"./j/jemalloc","",54382,54382,4096,49,8,2,"0040770",1557351206,1584656385,1584656385,5,4405
94655634,94655633,2,"./z/zlib/zlib-1.2.8-GCC-5.4.0-2.26.eb","eb",54382,54382,661,49,8,1,"0100660",1584656380,1584656380,1584656380,-1,0
84733933,95336278,2,"./n/ncbi_cXX/ncbi_cXX-18.0.0-foss-2016b.eb","eb",54382,54382,741,49,8,1,"0100660",1584656383,1584656383,1584656383,-1,0
